Timestamp,Airport,Timezone,DirInten,Visibility,Weather0,Weather1,CG0,CG1,CG2,TTD,Pressure,ReraRets
2005062810,SBKG,281000Z,18006KT,9999,na,na,SCT020,na,na,21/20,Q1018,NULL
2005062811,SBKG,281100Z,18006KT,9999,na,na,BKN020,na,na,22/20,Q1019,NULL
2005062812,SBKG,281200Z,16006KT,9999,na,na,BKN020,na,na,23/20,Q1019,NULL
2005062813,SBKG,281300Z,14006KT,9999,na,na,SCT015,BKN020,BKN090,22/21,Q1019,NULL
2005062814,SBKG,281400Z,16010KT,5000,-RA,na,SCT015,BKN017,BKN090,23/21,Q1019,NULL
2005062815,SBKG,281500Z,15006KT,5000,-RA,na,SCT010,BKN015,BKN070,22/21,Q1018,NULL
2005062816,SBKG,281600Z,12010KT,1500,-RA,BR,SCT005,BKN008,OVC070,21/20,Q1018,NULL
2005062817,SBKG,281700Z,15012KT,2000,-RA,BR,SCT005,BKN010,BKN070,21/20,Q1017,NULL
2005062818,SBKG,281800Z,12006KT,8000,na,na,SCT010,BKN015,BKN070,21/20,Q1017,NULL
2005062819,SBKG,281900Z,13006KT,9999,na,na,SCT010,SCT015,na,22/20,Q1017,NULL
2005062820,SBKG,282000Z,13004KT,9999,na,na,FEW015,na,na,22/20,Q1017,NULL
2005062821,SBKG,282100Z,14004KT,CAVOK,na,na,na,na,na,21/20,Q1018,NULL
2005062822,SBKG,282200Z,13003KT,CAVOK,na,na,na,na,na,20/20,Q1018,NULL
2005062823,SBKG,282300Z,14003KT,CAVOK,na,na,na,na,na,19/19,Q1019,NULL
2005062900,SBKG,290000Z,14003KT,9999,na,na,SCT017,SCT090,na,19/19,Q1019,NULL
2005062901,SBKG,290100Z,15006KT,9999,na,na,BKN015,SCT018,BKN080,20/20,Q1019,NULL
2005062902,SBKG,290200Z,17008KT,5000,-RA,na,SCT012,BKN015,BKN080,21/20,Q1018,NULL
2005062903,SBKG,290300Z,13008KT,5000,-RA,BR,SCT005,SCT012,BKN015,20/20,Q1018,NULL
2005062909,SBKG,290900Z,13008KT,8000,na,na,BKN010,BKN015,na,21/20,Q1018,NULL
2005062910,SBKG,291000Z,13006KT,5000,BR,na,BKN010,BKN015,na,21/20,Q1018,NULL
2005062910,SBKG,291022Z,12010KT,9999,na,na,FEW010,BKN015,na,21/20,Q1018,NULL
2005062910,SBKG,291027Z,12010KT,9999,na,na,FEW010,BKN015,na,21/20,Q1018,NULL
2005062911,SBKG,291100Z,15010KT,9999,na,na,SCT015,na,na,23/20,Q1019,NULL
2005062912,SBKG,291200Z,15010KT,9999,na,na,SCT018,na,na,24/20,Q1019,NULL
2005062913,SBKG,291300Z,12012KT,9999,na,na,FEW010,BKN015,na,25/20,Q1019,NULL
2005062914,SBKG,291400Z,15012KT,9999,na,na,SCT018,na,na,25/19,Q1018,NULL
2005062915,SBKG,291500Z,15012KT,9999,na,na,SCT018,na,na,25/19,Q1018,NULL
2005062916,SBKG,291600Z,15014KT,9999,na,na,SCT020,na,na,26/19,Q1017,NULL
2005062917,SBKG,291700Z,15010KT,9999,na,na,BKN023,na,na,26/20,Q1016,NULL
2005062918,SBKG,291800Z,15010KT,9999,na,na,BKN025,na,na,25/19,Q1016,NULL
2005062919,SBKG,291900Z,15010KT,9999,na,na,BKN020,na,na,24/17,Q1017,NULL
2005062920,SBKG,292000Z,16006KT,9999,na,na,BKN020,na,na,22/19,Q1017,NULL
2005062921,SBKG,292100Z,00000KT,CAVOK,na,na,na,na,na,21/19,Q1017,NULL
2005062922,SBKG,292200Z,16006KT,CAVOK,na,na,na,na,na,20/19,Q1018,NULL
2005062923,SBKG,292300Z,16005KT,9999,na,na,SCT020,BKN080,na,20/19,Q1018,NULL
2005063000,SBKG,300000Z,18007KT,9999,na,na,SCT016,SCT080,na,20/19,Q1018,NULL
2005063001,SBKG,300100Z,19005KT,9999,na,na,SCT017,na,na,20/19,Q1019,NULL
2005063002,SBKG,300200Z,18006KT,9999,na,na,SCT017,na,na,20/19,Q1019,NULL
2005063003,SBKG,300300Z,21004KT,9999,na,na,SCT017,na,na,20/19,Q1018,NULL
2005063009,SBKG,300900Z,13003KT,9999,na,na,BKN012,na,na,19/19,Q1018,NULL
2005063010,SBKG,301000Z,15006KT,9000,na,na,SCT012,na,na,21/21,Q1018,NULL
2005063011,SBKG,301100Z,15008KT,9999,na,na,SCT013,BKN015,na,22/19,Q1019,NULL
2005063012,SBKG,301200Z,12010KT,8000,na,na,BKN015,BKN018,na,22/21,Q1019,NULL
2005063013,SBKG,301300Z,15006KT,4000,-RA,na,BKN015,BKN018,na,22/21,Q1019,NULL
2005063014,SBKG,301400Z,13010KT,9000,na,na,BKN016,na,na,24/21,Q1018,NULL
2005063015,SBKG,301500Z,14008KT,8000,na,na,SCT016,FEW020TCU,na,23/22,Q1017,NULL
2005063016,SBKG,301600Z,12010KT,8000,na,na,SCT012,BKN018,na,23/21,Q1017,NULL
2005063017,SBKG,301700Z,14012KT,7000,-RA,na,SCT012,BKN017,BKN100,23/21,Q1016,NULL
2005063018,SBKG,301800Z,13011KT,9999,na,na,SCT014,BKN022,na,25/21,Q1016,NULL
2005063019,SBKG,301900Z,14010KT,9000,na,na,SCT014,SCT023,na,23/20,Q1016,NULL
2005063020,SBKG,302000Z,14007KT,9999,na,na,SCT015,BKN022,na,22/21,Q1016,NULL
2005063021,SBKG,302100Z,15006KT,9999,na,na,BKN020,na,na,21/20,Q1017,NULL
2005063022,SBKG,302200Z,12006KT,9999,na,na,SCT017,na,na,21/20,Q1017,NULL
2005063023,SBKG,302300Z,13006KT,9999,na,na,BKN017,na,na,21/20,Q1018,NULL
